city_code;name;department;region;epci;aldo_zpc;aldo_code_greco;aldo_code_groupeser;aldo_code_ser;aldo_code_bassin_populicole;mte_zonage_abc
01410;Sonthonnax-la-Montagne;01;84;200042935;3_3;E;E1;E10;Sud;C
01411;Souclin;01;84;240100883;3_3;E;E1;E10;Sud;C
01412;Sulignat;01;84;200069193;2_1;C;C5;C51;Sud;C
01415;Talissieu;01;84;200040350;3_3;C,E;C5,E1;C52,E10;Sud;C
01416;Tenay;01;84;240100883;3_3;E;E2,E1;E20,E10;Sud;C
01418;Thil;01;84;240100800;2_1;C;C5;C52;Sud;B2
01419;Thoiry;01;84;240100750;3_3;C,E,null;C5,E2,NA;C52,E20,null;Sud;A
01420;Thoissey;01;84;200070118;3_1;C;C5;C51;Sud;C
01421;Torcieu;01;84;240100883;3_3;E;E1;E10;Sud;C
01422;Tossiat;01;84;200071751;2_1;C,E;C5,E1;C51,E10;Sud;C
01423;Toussieux;01;84;200042497;3_1;C;C5;C51;Sud;B2
01424;Tramoyes;01;84;240100800;3_1;C;C5;C51;Sud;B1
01425;La Tranclière;01;84;200071751;2_1;C;C5;C51;Sud;C
01426;Val-Revermont;01;84;200071751;2_1;C,E;C5,E1;C51,E10;Sud;C
01427;Trévoux;01;84;200042497;3_1;C;C5;C51;Sud;B1
01428;Valeins;01;84;200069193;2_1;C;C5;C51;Sud;C
01429;Vandeins;01;84;200071751;2_1;C;C5;C51;Sud;C
01430;Varambon;01;84;200029999;2_1;C;C5;C52,C51;Sud;C
01431;Vaux-en-Bugey;01;84;240100883;3_1;E,C;E1,C5;E10,C52;Sud;C
01432;Verjon;01;84;200071751;2_1;C,E;C5,E1;C51,E10;Sud;C
01433;Vernoux;01;84;200071751;2_1;C;C5;C51;Sud;C
01434;Versailleux;01;84;200069193;2_1;C;C5;C51;Sud;C
01435;Versonnex;01;84;240100750;3_3;null,C;NA,C5;null,C52;Sud;Abis
01436;Vesancy;01;84;240100750;3_3;E,C;E2,C5;E20,C52;Sud;A
01437;Vescours;01;84;200071751;2_1;C;C5;C51;Sud;C
01439;Vésines;01;84;200071371;3_1;C;C5;C51;Sud;C
01441;Vieu-d'Izenave;01;84;200042935;2_3;E;E1,E2;E10,E20;Sud;C
01443;Villars-les-Dombes;01;84;200069193;2_1;C;C5;C51;Sud;B1
01444;Villebois;01;84;240100883;3_1;E;E1;E10;Sud;C
01445;Villemotier;01;84;200071751;2_1;C;C5;C51;Sud;C
01446;Villeneuve;01;84;200042497;2_1;C;C5;C51;Sud;C
01447;Villereversure;01;84;200071751;2_3;E;E1;E10;Sud;C
01448;Villes;01;84;240100891;2_3;E,C;E2,C5;E20,C52;Sud;C
01449;Villette-sur-Ain;01;84;200069193;2_1;C;C5;C51,C52;Sud;C
01450;Villieu-Loyes-Mollon;01;84;240100883;1_1;C;C5;C51,C52;Sud;B2
01451;Viriat;01;84;200071751;2_1;C;C5;C51;Sud;B2
01452;Virieu-le-Grand;01;84;200040350;3_1;E;E1,E2;E10,E20;Sud;C
01453;Arvière-en-Valromey;01;84;200040350;2_3;C,E;C5,E2;C52,E20;Sud;C
01454;Virignin;01;84;200040350;4_1;E,C;E1,C5;E10,C52;Sud;C
01456;Vongnes;01;84;200040350;4_1;C,E;C5,E1;C52,E10;Sud;C
01457;Vonnas;01;84;200070555;3_1;C;C5;C51;Sud;C
02001;Abbécourt;02;32;200071785;2_2;B;B4;B41;Nord;C
02002;Achery;02;32;200071785;2_3;B;B2;B22;Nord;C
02003;Acy;02;32;240200477;2_3;B;B4;B41;Nord;C
02004;Agnicourt-et-Séchelles;02;32;240200469;3_3;B;B2,B4;B23,B43;Nord;C
02005;Aguilcourt;02;32;240200576;2_2;B;B4;B43;Nord;C
02006;Aisonville-et-Bernoville;02;32;200071983;3_3;B;B2;B22;Nord;C
02007;Aizelles;02;32;240200592;1_2;B;B4;B41;Nord;C
02008;Aizy-Jouy;02;32;240200501;2_3;B;B4;B41;Nord;C
02009;Alaincourt;02;32;200040426;2_3;B;B2;B22;Nord;C
02010;Allemant;02;32;240200501;2_3;B;B4;B41;Nord;C
02011;Ambleny;02;32;200071991;2_2;B;B4;B41;Nord;C
02012;Ambrief;02;32;240200519;2_3;B;B4;B41;Nord;C
02013;Amifontaine;02;32;240200576;2_3;B;B4;B43;Nord;C
02014;Amigny-Rouy;02;32;200071785;1_3;B;B4;B41;Nord;C
02015;Ancienville;02;32;200071991;2_2;B;B4;B41;Nord;C
02016;Andelain;02;32;200071785;1_3;B;B4;B41;Nord;C
02017;Anguilcourt-le-Sart;02;32;200071785;2_3;B;B2;B22;Nord;C
02018;Anizy-le-Grand;02;32;200071769;2_3;B;B4;B41;Nord;C
02019;Annois;02;32;200071892;3_3;B;B2,B4;B22,B41;Nord;C
02020;Any-Martin-Rieux;02;32;240200600;2_3;C,B;C1,B2;C11,B23;Nord;C
02021;Archon;02;32;240200634;2_3;B;B2;B23;Nord;C
02022;Arcy-Sainte-Restitue;02;32;240200519;1_3;B;B4;B42,B41;Nord;C
02023;Armentières-sur-Ourcq;02;32;200072031;2_3;B;B4;B42;Nord;C
02024;Arrancy;02;32;200043495;2_3;B;B4;B41;Nord;C
02025;Artemps;02;32;200071892;2_3;B;B2;B22;Nord;C
02027;Assis-sur-Serre;02;32;240200469;2_3;B;B2;B22;Nord;C
02028;Athies-sous-Laon;02;32;200043495;2_3;B;B4;B41,B43;Nord;B2
02029;Attilly;02;32;240200493;2_3;B;B2;B22;Nord;C
02030;Aubencheul-aux-Bois;02;32;240200493;3_3;B;B2;B22;Nord;C
02031;Aubenton;02;32;240200600;2_3;B;B2;B23;Nord;C
02032;Aubigny-aux-Kaisnes;02;32;200071892;2_3;B;B2;B22;Nord;C
02033;Aubigny-en-Laonnois;02;32;240200592;2_3;B;B4;B41;Nord;C
02034;Audignicourt;02;32;200071991;2_2;B;B4;B41;Nord;C
02035;Audigny;02;32;200071983;3_3;B;B2;B22;Nord;C
02036;Augy;02;32;240200501;2_3;B;B4;B41;Nord;C
02037;Aulnois-sous-Laon;02;32;200043495;2_3;B;B2;B22;Nord;C
02038;Les Autels;02;32;240200634;2_3;B;B2;B23;Nord;C
02039;Autremencourt;02;32;240200469;3_3;B;B2;B22;Nord;C
02040;Autreppes;02;32;240200444;2_3;B;B2;B23;Nord;C
02041;Autreville;02;32;200071785;1_2;B;B4;B41;Nord;C
02042;Azy-sur-Marne;02;32;200072031;2_3;B;B4;B42;Nord;C
02043;Bagneux;02;32;240200477;2_2;B;B4;B41;Nord;C
02044;Bancigny;02;32;240200444;2_3;B;B2;B23;Nord;C
02046;Barenton-Bugny;02;32;240200469;3_3;B;B2;B22;Nord;C
02047;Barenton-Cel;02;32;240200469;2_3;B;B2;B22;Nord;C
02048;Barenton-sur-Serre;02;32;240200469;3_3;B;B2;B22;Nord;C
02049;Barisis-aux-Bois;02;32;200071769;2_3;B;B4;B41;Nord;C
02050;Barzy-en-Thiérache;02;32;240200444;2_3;B;B2;B23;Nord;C
02051;Barzy-sur-Marne;02;32;200072031;2_3;B;B4;B42;Nord;C
02052;Bassoles-Aulers;02;32;200071769;2_3;B;B4;B41;Nord;C
02053;Vallées en Champagne;02;32;200072031;3_3;B;B4;B42;Nord;C
02054;Bazoches-et-Saint-Thibaut;02;32;240200501;2_3;B;B4;B42,B41;Nord;C
02055;Beaumé;02;32;240200600;2_3;B;B2;B23;Nord;C
02056;Beaumont-en-Beine;02;32;200071785;3_3;B;B4;B41;Nord;C
02057;Beaurevoir;02;32;240200493;2_3;B;B2;B22;Nord;C
02058;Beaurieux;02;32;240200592;2_3;B;B4;B41;Nord;C
02059;Beautor;02;32;200071785;1_3;B;B4;B41;Nord;C
02060;Beauvois-en-Vermandois;02;32;240200493;3_3;B;B2;B22;Nord;C
02061;Becquigny;02;32;240200493;1_3;B;B2;B22;Nord;C
02062;Belleau;02;32;200072031;1_3;B;B4;B42;Nord;C
02063;Bellenglise;02;32;240200493;3_3;B;B2;B22;Nord;C
02064;Belleu;02;32;240200477;4_2;B;B4;B41;Nord;B2
02065;Bellicourt;02;32;240200493;3_3;B;B2;B22;Nord;C
02066;Benay;02;32;200040426;3_3;B;B2;B22;Nord;C
02067;Bergues-sur-Sambre;02;32;240200444;2_3;B;B2;B23;Nord;C
02068;Berlancourt;02;32;240200444;3_3;B;B2;B23;Nord;C
02069;Berlise;02;32;240200634;2_3;B;B2,B4;B23,B43;Nord;C
02070;Bernot;02;32;200071983;2_3;B;B2;B22;Nord;C
02071;Berny-Rivière;02;32;200071991;2_2;B;B4;B41;Nord;C
02072;Berrieux;02;32;240200592;2_2;B;B4;B43,B41;Nord;C
02073;Berry-au-Bac;02;32;240200576;1_2;B;B4;B43;Nord;C
02074;Bertaucourt-Epourdon;02;32;200071785;1_3;B;B4;B41;Nord;C
02075;Berthenicourt;02;32;200040426;2_3;B;B2;B22;Nord;C
02076;Bertricourt;02;32;240200576;2_2;B;B4;B43;Nord;C
02078;Besmé;02;32;200071769;1_2;B;B4;B41;Nord;C
02079;Besmont;02;32;240200600;2_3;B;B2;B23;Nord;C
02080;Besny-et-Loizy;02;32;200043495;2_3;B;B2;B22;Nord;C
02081;Béthancourt-en-Vaux;02;32;200071785;1_2;B;B4;B41;Nord;C
02082;Beugneux;02;32;240200519;1_3;B;B4;B42;Nord;C
02083;Beuvardes;02;32;200072031;4_3;B;B4;B42;Nord;C
02084;Bézu-le-Guéry;02;32;240200584;1_2;B;B4;B42;Nord;B2
02085;Bézu-Saint-Germain;02;32;200072031;1_3;B;B4;B42;Nord;C
02086;Bichancourt;02;32;200071785;1_2;B;B4;B41;Nord;C
02087;Bieuxy;02;32;200071991;2_2;B;B4;B41;Nord;C
02088;Bièvres;02;32;200043495;2_3;B;B4;B41;Nord;C
02089;Billy-sur-Aisne;02;32;240200477;4_2;B;B4;B41;Nord;C
02090;Billy-sur-Ourcq;02;32;240200519;2_3;B;B4;B42,B41;Nord;C
02091;Blanzy-lès-Fismes;02;32;240200501;2_3;B;B4;B41;Nord;C
02093;Blérancourt;02;32;200071769;2_2;B;B4;B41;Nord;C
02094;Blesmes;02;32;200072031;1_3;B;B4;B42;Nord;B2
02095;Bohain-en-Vermandois;02;32;240200493;1_3;B;B2;B22;Nord;C
02096;Bois-lès-Pargny;02;32;240200469;2_3;B;B2;B22;Nord;C
02097;Boncourt;02;32;240200576;3_3;B;B4;B43;Nord;C
02098;Bonneil;02;32;200072031;2_3;B;B4;B42;Nord;C
02099;Bonnesvalyn;02;32;200072031;2_3;B;B4;B42;Nord;C
02100;Bony;02;32;240200493;3_3;B;B2;B22;Nord;C
02101;Bosmont-sur-Serre;02;32;240200469;3_3;B;B2;B22,B23;Nord;C
02102;Bouconville-Vauclair;02;32;240200592;2_3;B;B4;B41;Nord;C
02103;Boué;02;32;240200444;2_3;B;B2;B23;Nord;C
02104;Bouffignereux;02;32;240200576;2_2;B;B4;B41;Nord;C
02105;Bouresches;02;32;200072031;4_3;B;B4;B42;Nord;C
02106;Bourg-et-Comin;02;32;240200592;2_3;B;B4;B41;Nord;C
02107;Bourguignon-sous-Coucy;02;32;200071769;2_2;B;B4;B41;Nord;C
02108;Bourguignon-sous-Montbavin;02;32;200071769;2_3;B;B4;B41;Nord;C
02109;La Bouteille;02;32;240200444;2_3;B;B2;B23;Nord;C
02110;Braine;02;32;240200501;2_3;B;B4;B41;Nord;C
02111;Brancourt-en-Laonnois;02;32;200071769;2_3;B;B4;B41;Nord;C
02112;Brancourt-le-Grand;02;32;240200493;3_3;B;B2;B22;Nord;C
02114;Brasles;02;32;200072031;2_3;B;B4;B42;Nord;B2
02115;Braye-en-Laonnois;02;32;240200592;2_3;B;B4;B41;Nord;C
02116;Braye-en-Thiérache;02;32;240200444;2_3;B;B2;B23;Nord;C
02117;Bray-Saint-Christophe;02;32;200071892;2_3;B;B2;B22;Nord;C
02118;Braye;02;32;240200501;2_2;B;B4;B41;Nord;C
02119;Brécy;02;32;200072031;2_3;B;B4;B42;Nord;C
02120;Brenelle;02;32;240200501;2_2;B;B4;B41;Nord;C
02121;Breny;02;32;240200519;2_3;B;B4;B42;Nord;C
02122;Brie;02;32;200071785;2_3;B;B4;B41;Nord;C
02123;Brissay-Choigny;02;32;200040426;2_3;B;B2;B22;Nord;C
02124;Brissy-Hamégicourt;02;32;200040426;2_3;B;B2;B22;Nord;C
02125;Brumetz;02;32;200072031;2_2;B;B4;B41,B42;Nord;B2
02126;Brunehamel;02;32;240200634;2_3;B;B2;B23;Nord;C
02127;Bruyères-sur-Fère;02;32;200072031;2_3;B;B4;B42;Nord;C
02128;Bruyères-et-Montbérault;02;32;200043495;1_3;B;B4;B41;Nord;C
02129;Bruys;02;32;240200501;1_3;B;B4;B42;Nord;C
02130;Bucilly;02;32;240200600;2_3;B;B2;B23;Nord;C
02131;Bucy-le-Long;02;32;240200501;2_2;B;B4;B41;Nord;C
02132;Bucy-lès-Cerny;02;32;200043495;2_3;B;B4;B41;Nord;C
02133;Bucy-lès-Pierrepont;02;32;240200576;3_3;B;B4;B43;Nord;C
02134;Buire;02;32;240200600;2_3;B;B2;B23;Nord;C
02135;Buironfosse;02;32;240200444;2_3;B;B2;B23;Nord;C
02136;Burelles;02;32;240200444;2_3;B;B2;B23;Nord;C
02137;Bussiares;02;32;200072031;1_3;B;B4;B42;Nord;B2
02138;Buzancy;02;32;240200519;1_3;B;B4;B41;Nord;C
02139;Caillouël-Crépigny;02;32;200071785;2_2;B;B4;B41;Nord;C
02140;Camelin;02;32;200071769;2_2;B;B4;B41;Nord;C
02141;La Capelle;02;32;240200444;2_3;B;B2;B23;Nord;C
02142;Castres;02;32;200071892;2_3;B;B2;B22;Nord;B2
02143;Le Catelet;02;32;240200493;2_3;B;B2;B22;Nord;C
02144;Caulaincourt;02;32;240200493;2_3;B;B2;B22;Nord;C
02145;Caumont;02;32;200071785;1_2;B;B4;B41;Nord;C
02146;Celles-lès-Condé;02;32;200072031;3_3;B;B4;B42;Nord;C
02148;Celles-sur-Aisne;02;32;240200501;2_2;B;B4;B41;Nord;C
02149;Cerizy;02;32;200040426;3_3;B;B2;B22;Nord;C
02150;Cerny-en-Laonnois;02;32;200043495;2_3;B;B4;B41;Nord;C
02151;Cerny-lès-Bucy;02;32;200043495;2_3;B;B4,B2;B41,B22;Nord;C
02152;Cerseuil;02;32;240200501;4_3;B;B4;B41;Nord;C
02153;Cessières-Suzy;02;32;200043495;2_3;B;B4;B41;Nord;C
02154;Chacrise;02;32;240200519;4_3;B;B4;B42,B41;Nord;C
02155;Chaillevois;02;32;200071769;2_3;B;B4;B41;Nord;C
02156;Chalandry;02;32;240200469;2_3;B;B2;B22;Nord;C
02157;Chambry;02;32;200043495;3_3;B;B2,B4;B22,B43;Nord;B2
02158;Chamouille;02;32;200043495;2_3;B;B4;B41;Nord;C
02159;Champs;02;32;200071769;1_2;B;B4;B41;Nord;C
02160;Chaourse;02;32;240200634;3_3;B;B2,B4;B23,B43;Nord;C
02162;La Chapelle-sur-Chézy;02;32;240200584;1_3;B;B4;B42;Nord;C
02163;Charly-sur-Marne;02;32;240200584;2_2;B;B4;B42;Nord;B2
02164;Le Charmel;02;32;200072031;4_3;B;B4;B42;Nord;C
02165;Charmes;02;32;200071785;1_3;B;B4,B2;B41,B22;Nord;C
02166;Chartèves;02;32;200072031;2_3;B;B4;B42;Nord;C
02167;Chassemy;02;32;240200501;2_2;B;B4;B41;Nord;C
02168;Château-Thierry;02;32;200072031;2_3;B;B4;B42;Nord;B1
02169;Châtillon-lès-Sons;02;32;240200469;3_3;B;B2;B22;Nord;C
02170;Châtillon-sur-Oise;02;32;200040426;2_3;B;B2;B22;Nord;C
02171;Chaudardes;02;32;240200576;1_3;B;B4;B41;Nord;C
02172;Chaudun;02;32;240200519;2_2;B;B4;B41;Nord;C
02173;Chauny;02;32;200071785;2_2;B;B4;B41;Nord;C
02174;Chavignon;02;32;240200501;2_3;B;B4;B41;Nord;C
02175;Chavigny;02;32;240200477;2_2;B;B4;B41;Nord;C
02176;Chavonne;02;32;240200501;2_3;B;B4;B41;Nord;C
02177;Chérêt;02;32;200043495;2_3;B;B4;B41;Nord;C
02178;Chermizy-Ailles;02;32;240200592;2_3;B;B4;B41;Nord;C
02179;Chéry-Chartreuve;02;32;240200501;1_3;B;B4;B42;Nord;C
02180;Chéry-lès-Pouilly;02;32;240200469;2_3;B;B2;B22;Nord;C
02181;Chéry-lès-Rozoy;02;32;240200634;3_3;B;B2;B23;Nord;C
02182;Chevennes;02;32;240200444;3_3;B;B2;B23;Nord;C
02183;Chevregny;02;32;240200592;2_3;B;B4;B41;Nord;C
02184;Chevresis-Monceau;02;32;200040426;2_3;B;B2;B22;Nord;C
02185;Chézy-en-Orxois;02;32;200072031;2_2;B;B4;B41,B42;Nord;B2
02186;Chézy-sur-Marne;02;32;240200584;2_3;B;B4;B42;Nord;C
02187;Chierry;02;32;200072031;2_3;B;B4;B42;Nord;B2
02188;Chigny;02;32;200071983;2_3;B;B2;B23;Nord;C
02189;Chivres-en-Laonnois;02;32;240200576;2_3;B;B4;B43;Nord;C
02190;Chivres-Val;02;32;240200501;2_2;B;B4;B41;Nord;C
02191;Chivy-lès-Étouvelles;02;32;200043495;1_3;B;B4;B41;Nord;C
02192;Chouy;02;32;200071991;2_3;B;B4;B41;Nord;C
02193;Cierges;02;32;200072031;4_3;B;B4;B42;Nord;C
02194;Cilly;02;32;240200469;3_3;B;B2;B22,B23;Nord;C
02195;Ciry-Salsogne;02;32;240200501;2_2;B;B4;B41;Nord;C
02196;Clacy-et-Thierret;02;32;200043495;1_3;B;B4;B41;Nord;C
02197;Clairfontaine;02;32;240200444;2_3;B,C;B2,C1;B23,C11;Nord;C
02198;Clamecy;02;32;240200501;2_3;B;B4;B41;Nord;C
02199;Clastres;02;32;200071892;2_3;B;B2;B22;Nord;C
02200;Clermont-les-Fermes;02;32;240200634;3_3;B;B4;B43;Nord;C
02201;Cœuvres-et-Valsery;02;32;200071991;2_2;B;B4;B41;Nord;C
02203;Coincy;02;32;200072031;2_3;B;B4;B42;Nord;C
02204;Coingt;02;32;240200600;2_3;B;B2;B23;Nord;C
02205;Colligis-Crandelain;02;32;200043495;2_3;B;B4;B41;Nord;C
02206;Colonfay;02;32;240200444;3_3;B;B2;B23;Nord;C
02207;Commenchon;02;32;200071785;1_2;B;B4;B41;Nord;C
02208;Concevreux;02;32;240200576;2_3;B;B4;B41;Nord;C
02209;Condé-en-Brie;02;32;200072031;3_3;B;B4;B42;Nord;C
02210;Condé-sur-Aisne;02;32;240200501;2_2;B;B4;B41;Nord;C
02211;Condé-sur-Suippe;02;32;240200576;2_2;B;B4;B43;Nord;C
02212;Condren;02;32;200071785;2_2;B;B4;B41;Nord;C
02213;Connigis;02;32;200072031;3_3;B;B4;B42;Nord;C
02214;Contescourt;02;32;200071892;2_3;B;B2;B22;Nord;B2
02215;Corbeny;02;32;240200592;2_2;B;B4;B41,B43;Nord;C
02216;Corcy;02;32;200071991;2_2;B;B4;B41;Nord;B2
02217;Coucy-le-Château-Auffrique;02;32;200071769;2_3;B;B4;B41;Nord;C
02218;Coucy-lès-Eppes;02;32;240200576;2_3;B;B4;B43,B41;Nord;C
02219;Coucy-la-Ville;02;32;200071769;2_3;B;B4;B41;Nord;C
02220;Coulonges-Cohan;02;32;200072031;4_3;B;B4;B42;Nord;C
02221;Coupru;02;32;240200584;4_3;B;B4;B42;Nord;B2
02222;Courbes;02;32;200071785;2_3;B;B2;B22;Nord;C
02223;Courboin;02;32;200072031;4_3;B;B4;B42;Nord;C
02224;Courcelles-sur-Vesle;02;32;240200501;2_3;B;B4;B41;Nord;C
02225;Courchamps;02;32;200072031;2_3;B;B4;B42;Nord;B2
02226;Courmelles;02;32;240200477;2_2;B;B4;B41;Nord;B2
02227;Courmont;02;32;200072031;4_3;B;B4;B42;Nord;C
02228;Courtemont-Varennes;02;32;200072031;3_3;B;B4;B42;Nord;C
02229;Courtrizy-et-Fussigny;02;32;240200576;1_3;B;B4;B41;Nord;C
02230;Couvrelles;02;32;240200501;2_3;B;B4;B41;Nord;C
02231;Couvron-et-Aumencourt;02;32;240200469;2_3;B;B4,B2;B41,B22;Nord;C
02232;Coyolles;02;32;200071991;2_2;B;B4;B41;Nord;B2
02233;Cramaille;02;32;240200519;1_3;B;B4;B42;Nord;C
02234;Craonne;02;32;240200592;1_3;B;B4;B41;Nord;C
02235;Craonnelle;02;32;240200592;2_3;B;B4;B41;Nord;C
02236;Crécy-au-Mont;02;32;200071769;2_3;B;B4;B41;Nord;C
02237;Crécy-sur-Serre;02;32;240200469;3_3;B;B2;B22;Nord;C
02238;Crépy;02;32;200043495;2_3;B;B2,B4;B22,B41;Nord;C
02239;Crézancy;02;32;200072031;2_3;B;B4;B42;Nord;C
02240;Croix-Fonsomme;02;32;240200493;2_3;B;B2;B22;Nord;C
02241;La Croix-sur-Ourcq;02;32;200072031;4_3;B;B4;B42;Nord;C
02242;Crouttes-sur-Marne;02;32;240200584;2_2;B;B4;B42;Nord;B2
02243;Crouy;02;32;240200477;2_2;B;B4;B41;Nord;B2
02244;Crupilly;02;32;200071983;2_3;B;B2;B23;Nord;C
02245;Cuffies;02;32;240200477;2_2;B;B4;B41;Nord;B2
02246;Cugny;02;32;200071892;3_3;B;B2,B4;B22,B41;Nord;C
02248;Cuirieux;02;32;240200469;3_3;B;B2;B22;Nord;C
02249;Cuiry-Housse;02;32;240200519;2_3;B;B4;B41,B42;Nord;C
02250;Cuiry-lès-Chaudardes;02;32;240200592;2_3;B;B4;B41;Nord;C
02251;Cuiry-lès-Iviers;02;32;240200634;2_3;B;B2;B23;Nord;C
02252;Cuissy-et-Geny;02;32;240200592;2_3;B;B4;B41;Nord;C
02253;Cuisy-en-Almont;02;32;240200477;2_2;B;B4;B41;Nord;C
02254;Cutry;02;32;200071991;2_2;B;B4;B41;Nord;C
02255;Cys-la-Commune;02;32;240200501;2_3;B;B4;B41;Nord;C
02256;Dagny-Lambercy;02;32;240200634;2_3;B;B2;B23;Nord;C
02257;Dallon;02;32;200071892;2_3;B;B2;B22;Nord;B2
02258;Dammard;02;32;200071991;2_2;B;B4;B41,B42;Nord;B2
02259;Dampleux;02;32;200071991;1_2;B;B4;B41;Nord;C
02260;Danizy;02;32;200071785;1_3;B;B4,B2;B41,B22;Nord;C
02261;Dercy;02;32;240200469;3_3;B;B2;B22;Nord;C
02262;Deuillet;02;32;200071785;1_3;B;B4;B41;Nord;C
02263;Dhuizel;02;32;240200501;2_3;B;B4;B41;Nord;C
02264;Dizy-le-Gros;02;32;240200634;3_3;B;B4;B43;Nord;C
02265;Dohis;02;32;240200634;2_3;B;B2;B23;Nord;C
02266;Dolignon;02;32;240200634;3_3;B;B2;B23;Nord;C
02267;Dommiers;02;32;200071991;2_2;B;B4;B41;Nord;C
02268;Domptin;02;32;240200584;1_3;B;B4;B42;Nord;B2
02269;Dorengt;02;32;240200444;3_3;B;B2;B23;Nord;C
02270;Douchy;02;32;240200493;3_3;B;B2;B22;Nord;C
02271;Dravegny;02;32;200072031;2_3;B;B4;B42;Nord;C
02272;Droizy;02;32;240200519;2_3;B;B4;B41,B42;Nord;C
02273;Dury;02;32;200071892;3_3;B;B2;B22;Nord;C
02274;Ébouleau;02;32;240200576;3_3;B;B4,B2;B43,B22;Nord;C
02275;Effry;02;32;240200600;2_3;B;B2;B23;Nord;C
02276;Englancourt;02;32;240200444;2_3;B;B2;B23;Nord;C
02277;Épagny;02;32;200071991;2_2;B;B4;B41;Nord;C
02278;Éparcy;02;32;240200600;2_3;B;B2;B23;Nord;C
02279;Épaux-Bézu;02;32;200072031;4_3;B;B4;B42;Nord;C
02280;Épieds;02;32;200072031;4_3;B;B4;B42;Nord;C
02281;L'Épine-aux-Bois;02;32;240200584;4_3;B;B4;B42;Nord;C
02282;Eppes;02;32;200043495;2_3;B;B4;B43,B41;Nord;C
02283;Erlon;02;32;240200469;3_3;B;B2;B22;Nord;C
02284;Erloy;02;32;240200444;2_3;B;B2;B23;Nord;C
02286;Esquéhéries;02;32;240200444;2_3;B;B2;B23;Nord;C
02287;Essigny-le-Grand;02;32;200040426;3_3;B;B2;B22;Nord;C
02288;Essigny-le-Petit;02;32;200071892;2_3;B;B2;B22;Nord;B2
02289;Essises;02;32;240200584;2_3;B;B4;B42;Nord;C
02290;Essômes-sur-Marne;02;32;200072031;2_3;B;B4;B42;Nord;B2
02291;Estrées;02;32;240200493;2_3;B;B2;B22;Nord;C
02292;Étampes-sur-Marne;02;32;200072031;2_3;B;B4;B42;Nord;B2
02293;Étaves-et-Bocquiaux;02;32;240200493;2_3;B;B2;B22;Nord;C
02294;Étouvelles;02;32;200043495;1_3;B;B4;B41;Nord;C
02295;Étréaupont;02;32;240200444;2_3;B;B2;B23;Nord;C
02296;Étreillers;02;32;240200493;3_3;B;B2;B22;Nord;C
02297;Étrépilly;02;32;200072031;4_3;B;B4;B42;Nord;C
02298;Étreux;02;32;200071983;3_3;B;B2;B23;Nord;C
02299;Évergnicourt;02;32;240200576;2_3;B;B4;B43;Nord;C
02302;Faverolles;02;32;200071991;2_2;B;B4;B41;Nord;C
02303;Fayet;02;32;200071892;2_3;B;B2;B22;Nord;B2
02304;La Fère;02;32;200071785;2_3;B;B2,B4;B22,B41;Nord;C
02305;Fère-en-Tardenois;02;32;200072031;1_3;B;B4;B42;Nord;C
02306;La Ferté-Chevresis;02;32;200040426;2_3;B;B2;B22;Nord;C
02307;La Ferté-Milon;02;32;200071991;2_2;B;B4;B41;Nord;B2
02308;Fesmy-le-Sart;02;32;240200444;2_3;B;B2;B23;Nord;C
02309;Festieux;02;32;200043495;1_3;B;B4;B41;Nord;C
02310;Fieulaine;02;32;200071892;3_3;B;B2;B22;Nord;B2
02312;La Flamengrie;02;32;240200444;2_3;B;B2;B23;Nord;C
02313;Flavigny-le-Grand-et-Beaurain;02;32;200071983;2_3;B;B2;B23,B22;Nord;C
02315;Flavy-le-Martel;02;32;200071892;3_3;B;B4,B2;B41,B22;Nord;C
02316;Fleury;02;32;200071991;2_2;B;B4;B41;Nord;C
02317;Fluquières;02;32;240200493;2_3;B;B2;B22;Nord;C
02318;Folembray;02;32;200071769;2_2;B;B4;B41;Nord;C
02319;Fonsomme;02;32;200071892;2_3;B;B2;B22;Nord;B2
02320;Fontaine-lès-Clercs;02;32;200071892;2_3;B;B2;B22;Nord;C
02321;Fontaine-lès-Vervins;02;32;240200444;2_3;B;B2;B23;Nord;C
02322;Fontaine-Notre-Dame;02;32;200071892;3_3;B;B2;B22;Nord;B2
02323;Fontaine-Uterte;02;32;240200493;3_3;B;B2;B22;Nord;C
02324;Fontenelle;02;32;240200444;2_3;B;B2;B23;Nord;C
02326;Fontenoy;02;32;200071991;2_2;B;B4;B41;Nord;C
02327;Foreste;02;32;240200493;3_3;B;B2;B22;Nord;C
02328;Fossoy;02;32;200072031;2_3;B;B4;B42;Nord;C
02329;Fourdrain;02;32;200071785;1_3;B;B4;B41;Nord;C
02330;Francilly-Selency;02;32;240200493;2_3;B;B2;B22;Nord;C
02331;Franqueville;02;32;240200444;2_3;B;B2;B23;Nord;C
02332;Fresnes-en-Tardenois;02;32;200072031;4_3;B;B4;B42;Nord;C
02333;Fresnes-sous-Coucy;02;32;200071769;2_3;B;B4;B41;Nord;C
02334;Fresnoy-le-Grand;02;32;240200493;3_3;B;B2;B22;Nord;C
02335;Fressancourt;02;32;200071785;1_3;B;B4;B41;Nord;C
02336;Frières-Faillouël;02;32;200071785;1_3;B;B4;B41;Nord;C
02337;Froidestrées;02;32;240200444;2_3;B;B2;B23;Nord;C
02338;Froidmont-Cohartille;02;32;240200469;2_3;B;B2;B22;Nord;C
