Code_insee;Departement;Commune;Classement FRR et FRR+ au 10 juillet 2025;
02313;02;Flavigny-le-Grand-et-Beaurain;FRR+;
02315;02;Flavy-le-Martel;Non classée;
02316;02;Fleury;Non classée;
02317;02;Fluquières;Non classée;
02318;02;Folembray;FRR socle;
02319;02;Fonsomme;Non classée;
02320;02;Fontaine-lès-Clercs;Non classée;
02321;02;Fontaine-lès-Vervins;FRR socle;
02322;02;Fontaine-Notre-Dame;Non classée;
02323;02;Fontaine-Uterte;Non classée;
02324;02;Fontenelle;FRR socle;
02326;02;Fontenoy;Non classée;
02327;02;Foreste;FRR socle;
02328;02;Fossoy;FRR socle;
02329;02;Fourdrain;FRR+;
02330;02;Francilly-Selency;Non classée;
02331;02;Franqueville;FRR socle;
02332;02;Fresnes-en-Tardenois;FRR socle;
02333;02;Fresnes-sous-Coucy;FRR+;
02334;02;Fresnoy-le-Grand;Non classée;
02335;02;Fressancourt;Non classée;
02336;02;Frières-Faillouël;Non classée;
02337;02;Froidestrées;FRR socle;
02338;02;Froidmont-Cohartille;FRR+;
02339;02;Gandelu;FRR socle;
02340;02;Gauchy;Non classée;
02341;02;Gercy;FRR socle;
02342;02;Gergny;FRR socle;
02343;02;Germaine;FRR socle;
02345;02;Gibercourt;FRR+;
02346;02;Gizy;FRR+;
02347;02;Gland;FRR socle;
02349;02;Goudelancourt-lès-Berrieux;FRR+;
02350;02;Goudelancourt-lès-Pierrepont;FRR+;
02351;02;Goussancourt;FRR+;
02352;02;Gouy;Non classée;
02353;02;Grandlup-et-Fay;FRR+;
02354;02;Grandrieux;FRR socle;
02355;02;Gricourt;Non classée;
02356;02;Grisolles;FRR socle;
02357;02;Gronard;FRR socle;
02358;02;Grougis;FRR+;
02359;02;Grugies;Non classée;
02360;02;Villeneuve-sur-Aisne;FRR socle;
02361;02;Guise;FRR+;
02362;02;Guivry;Non classée;
02363;02;Guny;FRR socle;
02364;02;Guyencourt;FRR socle;
02366;02;Hannapes;FRR+;
02367;02;Happencourt;Non classée;
02368;02;Haramont;Non classée;
02369;02;Harcigny;FRR socle;
02370;02;Hargicourt;Non classée;
02371;02;Harly;Non classée;
02372;02;Hartennes-et-Taux;FRR bénéficiaire;
02373;02;Hary;FRR socle;
02374;02;Lehaucourt;Non classée;
02375;02;Hautevesnes;FRR socle;
02376;02;Hauteville;FRR+;
02377;02;Haution;FRR socle;
02378;02;La Hérie;FRR+;
02379;02;Le Hérie-la-Viéville;FRR+;
02380;02;Hinacourt;FRR+;
02381;02;Hirson;FRR socle;
02382;02;Holnon;Non classée;
02383;02;Homblières;Non classée;
02384;02;Houry;FRR socle;
02385;02;Housset;FRR+;
02386;02;Iron;FRR+;
02387;02;Itancourt;FRR+;
02388;02;Iviers;FRR+;
02389;02;Jaulgonne;FRR socle;
02390;02;Jeancourt;FRR socle;
02391;02;Jeantes;FRR+;
02392;02;Joncourt;Non classée;
02393;02;Jouaignes;FRR socle;
02395;02;Jumencourt;FRR socle;
02396;02;Jumigny;FRR socle;
02397;02;Jussy;Non classée;
02398;02;Juvigny;Non classée;
02399;02;Juvincourt-et-Damary;FRR socle;
02400;02;Laffaux;FRR+;
02401;02;Laigny;FRR socle;
02402;02;Lanchy;FRR socle;
02403;02;Landifay-et-Bertaignemont;FRR+;
02404;02;Landouzy-la-Cour;FRR socle;
02405;02;Landouzy-la-Ville;FRR+;
02406;02;Landricourt;FRR+;
02407;02;Laniscourt;FRR+;
02408;02;Laon;FRR socle;
02409;02;Lappion;FRR+;
02410;02;Largny-sur-Automne;Non classée;
02411;02;Latilly;FRR socle;
02412;02;Launoy;FRR bénéficiaire;
02413;02;Laval-en-Laonnois;FRR+;
02414;02;Lavaqueresse;FRR+;
02415;02;Laversine;Non classée;
02416;02;Lemé;FRR+;
02417;02;Lempire;Non classée;
02418;02;Lerzy;FRR socle;
02419;02;Leschelle;FRR socle;
02420;02;Lesdins;Non classée;
02421;02;Lesges;FRR socle;
02422;02;Lesquielles-Saint-Germain;FRR+;
02423;02;Leuilly-sous-Coucy;FRR socle;
02424;02;Leury;Non classée;
02425;02;Leuze;FRR+;
02426;02;Levergies;Non classée;
02427;02;Lhuys;FRR socle;
02428;02;Licy-Clignon;FRR socle;
02429;02;Lierval;FRR+;
02430;02;Liesse-Notre-Dame;FRR+;
02431;02;Liez;Non classée;
02432;02;Limé;FRR socle;
02433;02;Lislet;FRR socle;
02435;02;Logny-lès-Aubenton;FRR+;
02438;02;Longpont;Non classée;
02439;02;Les Septvallons;FRR socle;
02440;02;Lor;FRR socle;
02441;02;Louâtre;Non classée;
02442;02;Loupeigne;FRR socle;
02443;02;Lucy-le-Bocage;Non classée;
02444;02;Lugny;FRR+;
02445;02;Luzoir;FRR socle;
02446;02;Ly-Fontaine;FRR+;
02447;02;Maast-et-Violaine;FRR bénéficiaire;
02448;02;Mâchecourt;FRR+;
02449;02;Macogny;Non classée;
02450;02;Macquigny;FRR+;
02451;02;Magny-la-Fosse;Non classée;
02452;02;Maissemy;Non classée;
02453;02;Maizy;FRR socle;
02454;02;La Malmaison;FRR+;
02455;02;Malzy;FRR+;
02456;02;Manicamp;Non classée;
02457;02;Marchais;FRR+;
02458;02;Dhuys et Morin-en-Brie;FRR socle;
02459;02;Marcy;Non classée;
02460;02;Marcy-sous-Marle;FRR+;
02461;02;Marest-Dampcourt;Non classée;
02462;02;Mareuil-en-Dôle;FRR socle;
02463;02;Marfontaine;FRR+;
02464;02;Margival;FRR socle;
02465;02;Marigny-en-Orxois;Non classée;
02466;02;Marizy-Sainte-Geneviève;Non classée;
02467;02;Marizy-Saint-Mard;Non classée;
02468;02;Marle;FRR+;
02469;02;Marly-Gomont;FRR+;
02470;02;Martigny;FRR+;
02471;02;Martigny-Courpierre;FRR+;
02472;02;Mauregny-en-Haye;FRR+;
02473;02;Mayot;Non classée;
02474;02;Mennessis;Non classée;
02476;02;Mennevret;FRR+;
02477;02;Mercin-et-Vaux;Non classée;
02478;02;Merlieux-et-Fouquerolles;FRR+;
02480;02;Mesbrecourt-Richecourt;FRR+;
02481;02;Mesnil-Saint-Laurent;Non classée;
02482;02;Meurival;FRR socle;
02483;02;Mézières-sur-Oise;FRR+;
02484;02;Mézy-Moulins;FRR socle;
02485;02;Missy-aux-Bois;Non classée;
02486;02;Missy-lès-Pierrepont;FRR+;
02487;02;Missy-sur-Aisne;FRR socle;
02488;02;Molain;FRR+;
02489;02;Molinchart;FRR+;
02490;02;Monampteuil;FRR+;
02491;02;Monceau-le-Neuf-et-Faucouzy;FRR+;
02492;02;Monceau-lès-Leups;FRR+;
02493;02;Monceau-le-Waast;FRR+;
02494;02;Monceau-sur-Oise;FRR+;
02495;02;Mondrepuis;FRR+;
02496;02;Monnes;Non classée;
02497;02;Mons-en-Laonnois;FRR+;
02498;02;Montaigu;FRR+;
02499;02;Montbavin;FRR+;
02500;02;Montbrehain;Non classée;
02501;02;Montchâlons;FRR+;
02502;02;Montcornet;FRR socle;
02503;02;Mont-d'Origny;FRR+;
02504;02;Montescourt-Lizerolles;Non classée;
02505;02;Montfaucon;Non classée;
02506;02;Montgobert;Non classée;
02507;02;Montgru-Saint-Hilaire;FRR bénéficiaire;
02508;02;Monthenault;FRR+;
02509;02;Monthiers;FRR socle;
02510;02;Monthurel;FRR+;
02511;02;Montigny-en-Arrouaise;Non classée;
02512;02;Montigny-l'Allier;FRR socle;
02513;02;Montigny-le-Franc;FRR+;
02514;02;Montigny-Lengrain;Non classée;
02515;02;Montigny-lès-Condé;FRR+;
02516;02;Montigny-sous-Marle;FRR+;
02517;02;Montigny-sur-Crécy;FRR+;
02518;02;Montlevon;FRR+;
02519;02;Montloué;FRR socle;
02520;02;Mont-Notre-Dame;FRR socle;
02521;02;Montreuil-aux-Lions;Non classée;
02522;02;Mont-Saint-Jean;FRR+;
02523;02;Mont-Saint-Martin;FRR socle;
02524;02;Mont-Saint-Père;FRR socle;
02525;02;Morcourt;Non classée;
02526;02;Morgny-en-Thiérache;FRR socle;
02527;02;Morsain;Non classée;
02528;02;Mortefontaine;Non classée;
02529;02;Mortiers;FRR+;
02530;02;Moulins;FRR socle;
02531;02;Moussy-Verneuil;FRR socle;
02532;02;Moÿ-de-l'Aisne;FRR+;
02533;02;Muret-et-Crouttes;FRR bénéficiaire;
02534;02;Muscourt;FRR socle;
02535;02;Nampcelles-la-Cour;FRR socle;
02536;02;Nampteuil-sous-Muret;FRR bénéficiaire;
02537;02;Nanteuil-la-Fosse;FRR socle;
02538;02;Nanteuil-Notre-Dame;FRR socle;
02539;02;Nauroy;Non classée;
02540;02;Nesles-la-Montagne;FRR socle;
02541;02;Neufchâtel-sur-Aisne;FRR socle;
02542;02;Neuflieux;Non classée;
02543;02;Neuilly-Saint-Front;FRR socle;
02544;02;Neuve-Maison;FRR+;
02545;02;La Neuville-Bosmont;FRR+;
02546;02;La Neuville-en-Beine;Non classée;
02547;02;La Neuville-Housset;FRR+;
02548;02;La Neuville-lès-Dorengt;FRR socle;
02549;02;Neuville-Saint-Amand;Non classée;
02550;02;Neuville-sur-Ailette;FRR+;
02551;02;Neuville-sur-Margival;FRR+;
02552;02;Neuvillette;FRR+;
02553;02;Nizy-le-Comte;FRR+;
02554;02;Nogentel;FRR socle;
02555;02;Nogent-l'Artaud;Non classée;
02556;02;Noircourt;FRR socle;
02557;02;Noroy-sur-Ourcq;Non classée;
02558;02;Le Nouvion-en-Thiérache;FRR socle;
02559;02;Nouvion-et-Catillon;FRR+;
02560;02;Nouvion-le-Comte;FRR+;
02561;02;Nouvion-le-Vineux;FRR+;
02562;02;Nouvron-Vingré;Non classée;
02563;02;Noyales;FRR+;
02564;02;Bernoy-le-Château;Non classée;
02565;02;Œuilly;FRR socle;
02566;02;Ognes;Non classée;
02567;02;Ohis;FRR+;
02568;02;Oigny-en-Valois;Non classée;
02569;02;Oisy;FRR+;
02570;02;Ollezy;FRR+;
02571;02;Omissy;Non classée;
02572;02;Orainville;FRR socle;
02573;02;Orgeval;FRR+;
02574;02;Origny-en-Thiérache;FRR+;
02575;02;Origny-Sainte-Benoite;FRR+;
02576;02;Osly-Courtil;Non classée;
02577;02;Ostel;FRR socle;
02578;02;Oulches-la-Vallée-Foulon;FRR socle;
02579;02;Oulchy-la-Ville;FRR bénéficiaire;
02580;02;Oulchy-le-Château;FRR bénéficiaire;
02581;02;Paars;FRR socle;
02582;02;Paissy;FRR socle;
02583;02;Pancy-Courtecon;FRR+;
02584;02;Papleux;FRR socle;
02585;02;Parcy-et-Tigny;FRR bénéficiaire;
02586;02;Parfondeval;FRR socle;
02587;02;Parfondru;FRR+;
02588;02;Pargnan;FRR socle;
02589;02;Pargny-et-Filain;FRR+;
02590;02;Pargny-la-Dhuys;FRR+;
02591;02;Pargny-les-Bois;FRR+;
02592;02;Parpeville;FRR+;
02593;02;Pasly;Non classée;
02594;02;Passy-en-Valois;Non classée;
02595;02;Passy-sur-Marne;FRR+;
02596;02;Pavant;Non classée;
02598;02;Pernant;Non classée;
02599;02;Pierremande;Non classée;
02600;02;Pierrepont;FRR+;
02601;02;Pignicourt;FRR socle;
02602;02;Pinon;FRR+;
02604;02;Pithon;FRR socle;
02605;02;Pleine-Selve;FRR+;
02606;02;Le Plessier-Huleu;FRR bénéficiaire;
02607;02;Ploisy;Non classée;
02608;02;Plomion;FRR socle;
02609;02;Ployart-et-Vaurseine;FRR+;
02610;02;Pommiers;Non classée;
02612;02;Pont-Arcy;FRR socle;
02613;02;Pontavert;FRR socle;
02614;02;Pontru;Non classée;
02615;02;Pontruet;Non classée;
02616;02;Pont-Saint-Mard;FRR socle;
02617;02;Pouilly-sur-Serre;FRR+;
02618;02;Prémont;Non classée;
02619;02;Prémontré;FRR+;
02620;02;Presles-et-Boves;FRR socle;
02621;02;Presles-et-Thierny;FRR+;
02622;02;Priez;FRR socle;
02623;02;Prisces;FRR socle;
02624;02;Proisy;FRR+;
02625;02;Proix;FRR+;
02626;02;Prouvais;FRR socle;
02627;02;Proviseux-et-Plesnoy;FRR socle;
02628;02;Puiseux-en-Retz;Non classée;
02629;02;Puisieux-et-Clanlieu;FRR+;
02631;02;Quierzy;Non classée;
02632;02;Quincy-Basse;FRR+;
02633;02;Quincy-sous-le-Mont;FRR socle;
02634;02;Raillimont;FRR socle;
02635;02;Ramicourt;Non classée;
02636;02;Regny;FRR+;
02637;02;Remaucourt;Non classée;
02638;02;Remies;FRR+;
02639;02;Remigny;FRR+;
02640;02;Renansart;FRR+;
02641;02;Renneval;FRR socle;
02642;02;Résigny;FRR socle;
02643;02;Ressons-le-Long;Non classée;
02644;02;Retheuil;Non classée;
02645;02;Reuilly-Sauvigny;FRR+;
02647;02;Ribeauville;FRR+;
02648;02;Ribemont;FRR+;
02649;02;Rocourt-Saint-Martin;FRR socle;
02650;02;Rocquigny;FRR+;
02651;02;Rogécourt;Non classée;
02652;02;Rogny;FRR+;
02653;02;Romeny-sur-Marne;Non classée;
02654;02;Romery;FRR+;
02655;02;Ronchères;FRR socle;
02656;02;Roucy;FRR socle;
02657;02;Rougeries;FRR socle;
02658;02;Roupy;Non classée;
02659;02;Rouvroy;Non classée;
02660;02;Rouvroy-sur-Serre;FRR socle;
02661;02;Royaucourt-et-Chailvet;FRR+;
02662;02;Rozet-Saint-Albin;FRR socle;
02663;02;Rozières-sur-Crise;FRR bénéficiaire;
02664;02;Rozoy-Bellevalle;FRR socle;
02665;02;Grand-Rozoy;FRR bénéficiaire;
02666;02;Rozoy-sur-Serre;FRR socle;
02667;02;Saconin-et-Breuil;Non classée;
02668;02;Sains-Richaumont;FRR+;
02670;02;Saint-Algis;FRR+;
02671;02;Saint-Aubin;FRR socle;
02672;02;Saint-Bandry;Non classée;
02673;02;Saint-Christophe-à-Berry;Non classée;
02674;02;Saint-Clément;FRR+;
02675;02;Sainte-Croix;FRR+;
02676;02;Saint-Erme-Outre-et-Ramecourt;FRR+;
02677;02;Saint-Eugène;FRR socle;
02678;02;Sainte-Geneviève;FRR socle;
02679;02;Saint-Gengoulph;FRR socle;
02680;02;Saint-Gobain;Non classée;
02681;02;Saint-Gobert;FRR socle;
02682;02;Saint-Mard;FRR socle;
02683;02;Saint-Martin-Rivière;FRR+;
02684;02;Saint-Michel;FRR+;
02685;02;Saint-Nicolas-aux-Bois;Non classée;
02686;02;Saint-Paul-aux-Bois;FRR socle;
02687;02;Saint-Pierre-Aigle;Non classée;
02688;02;Saint-Pierre-lès-Franqueville;FRR socle;
02689;02;Saint-Pierremont;FRR+;
02690;02;Sainte-Preuve;FRR+;
02691;02;Saint-Quentin;Non classée;
02693;02;Saint-Rémy-Blanzy;FRR bénéficiaire;
02694;02;Saint-Simon;Non classée;
02696;02;Saint-Thomas;FRR+;
02697;02;Samoussy;FRR+;
02698;02;Sancy-les-Cheminots;FRR socle;
02699;02;Saponay;FRR socle;
02701;02;Saulchery;Non classée;
02702;02;Savy;Non classée;
02703;02;Seboncourt;Non classée;
02704;02;Selens;FRR socle;
02705;02;La Selve;FRR+;
02706;02;Septmonts;Non classée;
02707;02;Septvaux;FRR+;
02708;02;Sequehart;Non classée;
02709;02;Serain;Non classée;
02710;02;Seraucourt-le-Grand;Non classée;
02711;02;Serches;Non classée;
02712;02;Sergy;FRR socle;
02713;02;Seringes-et-Nesles;FRR socle;
02714;02;Sermoise;Non classée;
02715;02;Serval;FRR socle;
02716;02;Servais;Non classée;
02717;02;Séry-lès-Mézières;FRR+;
02718;02;Silly-la-Poterie;Non classée;
02719;02;Sinceny;Non classée;
02720;02;Sissonne;FRR+;
02721;02;Sissy;FRR+;
02722;02;Soissons;Non classée;
02723;02;Soize;FRR socle;
02724;02;Sommelans;FRR socle;
02725;02;Sommeron;FRR socle;
02726;02;Sommette-Eaucourt;FRR+;
02727;02;Sons-et-Ronchères;FRR+;
02728;02;Sorbais;FRR socle;
02729;02;Soucy;Non classée;
02730;02;Soupir;FRR socle;
02731;02;Le Sourd;FRR+;
02732;02;Surfontaine;FRR+;
02734;02;Taillefontaine;Non classée;
02735;02;Tannières;FRR socle;
02736;02;Tartiers;Non classée;
02737;02;Tavaux-et-Pontséricourt;FRR+;
02738;02;Tergnier;Non classée;
02739;02;Terny-Sorny;FRR socle;
02740;02;Thenailles;FRR socle;
02741;02;Thenelles;FRR+;
02742;02;Thiernu;FRR+;
02743;02;Le Thuel;FRR socle;
02744;02;Torcy-en-Valois;FRR socle;
02745;02;Toulis-et-Attencourt;FRR+;
02746;02;Travecy;Non classée;
02747;02;Trefcon;Non classée;
02748;02;Trélou-sur-Marne;FRR+;
02749;02;Troësnes;Non classée;
02750;02;Trosly-Loire;FRR socle;
02751;02;Trucy;FRR+;
02752;02;Tugny-et-Pont;FRR+;
02753;02;Tupigny;FRR+;
02754;02;Ugny-le-Gay;Non classée;
02755;02;Urcel;FRR+;
02756;02;Urvillers;FRR+;
02757;02;Vadencourt;FRR+;
02758;02;Vailly-sur-Aisne;FRR socle;
02759;02;La Vallée-au-Blé;FRR socle;
02760;02;La Vallée-Mulâtre;FRR+;
02761;02;Variscourt;FRR socle;
02762;02;Vassens;Non classée;
02763;02;Vasseny;FRR socle;
02764;02;Vassogne;FRR socle;
02765;02;Vaucelles-et-Beffecourt;FRR+;
02766;02;Vaudesson;FRR+;
02767;02;Vauxrezis;Non classée;
02768;02;Vauxaillon;FRR+;
02769;02;Vaux-Andigny;FRR+;
02770;02;Vauxbuin;Non classée;
02772;02;Vaux-en-Vermandois;Non classée;
02773;02;Vauxtin;FRR socle;
02774;02;Vendelles;Non classée;
02775;02;Vendeuil;FRR+;
02776;02;Vendhuile;Non classée;
02777;02;Vendières;FRR socle;
02778;02;Vendresse-Beaulne;FRR socle;
02779;02;Vénérolles;FRR+;
02780;02;Venizel;Non classée;
02781;02;Verdilly;FRR socle;
02782;02;Le Verguier;Non classée;
02783;02;Grand-Verly;FRR+;
02784;02;Petit-Verly;FRR+;
02785;02;Vermand;Non classée;
02786;02;Verneuil-sous-Coucy;FRR socle;
02787;02;Verneuil-sur-Serre;FRR+;
02788;02;Versigny;Non classée;
02789;02;Vervins;FRR socle;
02790;02;Vesles-et-Caumont;FRR+;
02791;02;Veslud;FRR+;
02792;02;Veuilly-la-Poterie;Non classée;
02793;02;Vézaponin;Non classée;
02794;02;Vézilly;FRR+;
02795;02;Vic-sur-Aisne;Non classée;
02796;02;Vichel-Nanteuil;FRR socle;
02797;02;Viel-Arcy;FRR socle;
02798;02;Viels-Maisons;Non classée;
02799;02;Vierzy;FRR bénéficiaire;
02800;02;Viffort;FRR socle;
02801;02;Vigneux-Hocquet;FRR socle;
02802;02;La Ville-aux-Bois-lès-Dizy;FRR socle;
02803;02;La Ville-aux-Bois-lès-Pontavert;FRR socle;
02804;02;Villemontoire;FRR bénéficiaire;
02805;02;Villeneuve-Saint-Germain;Non classée;
02806;02;Villeneuve-sur-Fère;FRR socle;
02807;02;Villequier-Aumont;Non classée;
02808;02;Villeret;Non classée;
02809;02;Villers-Agron-Aiguizy;FRR+;
02810;02;Villers-Cotterêts;Non classée;
02812;02;Villers-Hélon;Non classée;
02813;02;Villers-le-Sec;FRR+;
02814;02;Villers-lès-Guise;FRR+;
02815;02;Villers-Saint-Christophe;FRR+;
02816;02;Villers-sur-Fère;FRR socle;
02817;02;Ville-Savoye;FRR socle;
02818;02;Villiers-Saint-Denis;Non classée;
02819;02;Vincy-Reuil-et-Magny;FRR socle;
02820;02;Viry-Noureuil;Non classée;
02821;02;Vivaise;FRR+;
02822;02;Vivières;Non classée;
02823;02;Voharies;FRR+;
02824;02;Vorges;FRR+;
02826;02;Voulpaix;FRR socle;
02827;02;Voyenne;FRR+;
02828;02;Vregny;Non classée;
02829;02;Vuillery;FRR socle;
02830;02;Wassigny;FRR+;
02831;02;Watigny;FRR+;
02832;02;Wiège-Faty;FRR+;
02833;02;Wimy;FRR+;
02834;02;Wissignicourt;FRR+;
03001;03;Abrest;Non classée;
03002;03;Agonges;FRR socle;
03003;03;Ainay-le-Château;FRR+;
03004;03;Andelaroche;FRR socle;
03005;03;Archignat;FRR+;
03006;03;Arfeuilles;FRR socle;
03007;03;Arpheuilles-Saint-Priest;FRR+;
03008;03;Arronnes;FRR bénéficiaire;
03009;03;Aubigny;FRR socle;
03010;03;Audes;FRR+;
03011;03;Aurouër;FRR socle;
03012;03;Autry-Issards;FRR socle;
03013;03;Avermes;FRR socle;
03014;03;Avrilly;FRR socle;
03015;03;Bagneux;FRR socle;
03016;03;Barberier;FRR socle;
03017;03;Barrais-Bussolles;FRR socle;
03018;03;Bayet;FRR socle;
03019;03;Beaulon;FRR socle;
03020;03;Beaune-d'Allier;FRR socle;
03021;03;Bègues;FRR socle;
03022;03;Bellenaves;FRR socle;
03023;03;Bellerive-sur-Allier;Non classée;
03024;03;Bert;FRR socle;
03025;03;Bessay-sur-Allier;FRR socle;
03026;03;Besson;FRR socle;
03027;03;Bézenet;FRR socle;
03028;03;Billezois;FRR socle;
03029;03;Billy;Non classée;
03030;03;Biozat;FRR socle;
03031;03;Bizeneuille;FRR+;
03032;03;Blomard;FRR socle;
03033;03;Bost;Non classée;
03034;03;Boucé;FRR+;
03035;03;Le Bouchaud;FRR socle;
03036;03;Bourbon-l'Archambault;FRR socle;
03037;03;Braize;FRR+;
03038;03;Bransat;FRR socle;
03039;03;Bresnay;FRR socle;
03040;03;Bressolles;FRR socle;
03041;03;Le Brethon;FRR+;
03042;03;Le Breuil;FRR socle;
03043;03;Broût-Vernet;FRR socle;
03044;03;Brugheas;Non classée;
03045;03;Busset;Non classée;
03046;03;Buxières-les-Mines;FRR socle;
03047;03;La Celle;FRR socle;
03048;03;Cérilly;FRR+;
03049;03;Cesset;FRR socle;
03050;03;La Chabanne;FRR bénéficiaire;
03051;03;Chambérat;FRR+;
03052;03;Chamblet;FRR socle;
03053;03;Chantelle;FRR socle;
03054;03;Chapeau;FRR socle;
03055;03;La Chapelaude;FRR+;
03056;03;La Chapelle;FRR bénéficiaire;
03057;03;La Chapelle-aux-Chasses;FRR socle;
03058;03;Chappes;FRR socle;
03059;03;Chareil-Cintrat;FRR socle;
03060;03;Charmeil;Non classée;
03061;03;Charmes;FRR socle;
03062;03;Charroux;FRR socle;
03063;03;Chassenard;FRR socle;
03064;03;Château-sur-Allier;FRR+;
03065;03;Châtel-de-Neuvre;FRR socle;
03066;03;Châtel-Montagne;FRR bénéficiaire;
03067;03;Châtelperron;FRR socle;
03068;03;Châtelus;FRR socle;
03069;03;Châtillon;FRR socle;
03070;03;Chavenon;FRR socle;
03071;03;Chavroches;FRR socle;
03072;03;Chazemais;FRR+;
03073;03;Chemilly;FRR socle;
03074;03;Chevagnes;FRR socle;
03075;03;Chezelle;FRR socle;
03076;03;Chézy;FRR socle;
03077;03;Chirat-l'Église;FRR socle;
03078;03;Chouvigny;FRR socle;
03079;03;Cindré;FRR socle;
03080;03;Cognat-Lyonne;FRR socle;
03081;03;Colombier;FRR socle;
03082;03;Commentry;FRR socle;
03083;03;Contigny;FRR socle;
03084;03;Cosne-d'Allier;FRR+;
03085;03;Coulandon;FRR socle;
03086;03;Coulanges;FRR socle;
03087;03;Couleuvre;FRR+;
03088;03;Courçais;FRR+;
03089;03;Coutansouze;FRR socle;
03090;03;Couzon;FRR socle;
03091;03;Créchy;FRR socle;
03092;03;Cressanges;FRR socle;
03093;03;Creuzier-le-Neuf;Non classée;
03094;03;Creuzier-le-Vieux;Non classée;
03095;03;Cusset;Non classée;
03096;03;Deneuille-lès-Chantelle;FRR socle;
03097;03;Deneuille-les-Mines;FRR socle;
03098;03;Désertines;FRR socle;
03099;03;Deux-Chaises;FRR socle;
03100;03;Diou;FRR socle;
03101;03;Domérat;FRR socle;
03102;03;Dompierre-sur-Besbre;FRR socle;
03103;03;Le Donjon;FRR socle;
03104;03;Doyet;FRR socle;
03105;03;Droiturier;FRR socle;
03106;03;Durdat-Larequille;FRR socle;
03107;03;Ébreuil;FRR socle;
03108;03;Échassières;FRR socle;
03109;03;Escurolles;FRR socle;
03110;03;Espinasse-Vozelle;Non classée;
03111;03;Estivareilles;FRR+;
03112;03;Étroussat;FRR socle;
03113;03;Ferrières-sur-Sichon;FRR bénéficiaire;
03114;03;La Ferté-Hauterive;FRR socle;
03115;03;Fleuriel;FRR socle;
03116;03;Fourilles;FRR socle;
03117;03;Franchesse;FRR socle;
03118;03;Gannat;FRR socle;
03119;03;Gannay-sur-Loire;FRR socle;
03120;03;Garnat-sur-Engièvre;FRR socle;
03121;03;Gennetines;FRR socle;
03122;03;Gipcy;FRR socle;
03124;03;Gouise;FRR socle;
03125;03;La Guillermie;FRR bénéficiaire;
