city_code;da_name;da_population;da_surface_ha;dvf_nbtrans;dvf_pxm2_median;dvf_surface_median;dvf_nbtrans_cod111;dvf_pxm2_median_cod111;dvf_nbtrans_cod121;dvf_pxm2_median_cod121;dvf_surface_median_cod111;dvf_surface_median_cod121;dvf_nbtrans_terrain;dvf_pxm2_median_terrain;dvf_surface_median_terrain;anct_part_actifs_transports_en_commun_2022;anct_taux_annuel_evol_population_2016_2022
60166;Coudun;1050;1052.11;48;2175;91;48;2175;3;2109;91;65;6;268;276;4.9;0.26
60167;Couloisy;592;377.27;18;1833;104;18;1833;0;;104;;17;27;780;1.8;1.93
60168;Courcelles-Epayelles;210;643.22;7;2054;74;6;2012;1;7927;79;41;3;8;3327;3.2;0.64
60169;Courcelles-lès-Gisors;809;691.72;31;2481;80;31;2481;1;14286;80;42;9;6;828;6.6;-0.33
60170;Courteuil;581;533.84;27;3563;114;25;3563;3;4800;114;55;11;214;1026;12.2;-1.14
60171;Courtieux;171;261.95;6;1735;93;6;1735;0;;93;;2;21;704;4.1;-0.47
60172;Coye-la-Forêt;3915;703.78;156;3565;85;89;3750;67;3500;108;59;6;103;454;34.2;-0.07
60173;Cramoisy;803;634.83;30;2009;71;14;2037;16;2009;85;67;7;7;1140;16.4;0.02
60174;Crapeaumesnil;225;485.38;10;1241;81;10;1241;0;;81;;9;2;2072;0;1.52
60175;Creil;36301;1106.52;535;1943;60;149;2258;386;1800;84;51;17;103;421;33.8;0.35
60176;Crépy-en-Valois;14351;1645.53;491;2681;68;260;2741;231;2602;88;50;31;40;870;19.6;-1.11
60177;Cressonsacq;435;654.94;16;2050;111;16;2050;0;;111;;8;64;496;0.4;-0.52
60178;Crèvecœur-le-Grand;3462;1232.8;93;1731;80;86;1707;11;2000;81;63;14;42;642;3.3;-0.45
60179;Crèvecœur-le-Petit;159;332.1;5;2135;83;5;2135;0;;83;;1;36;785;4.3;1.81
60180;Crillon;488;862.26;21;1505;93;21;1505;0;;93;;6;3;1665;4;0.1
60181;Crisolles;917;1067.05;33;1483;82;33;1483;0;;82;;7;44;683;5.3;-0.64
60182;Le Crocq;178;311.03;7;1646;80;7;1646;0;;80;;2;3;3562;1.1;-0.46
60183;Croissy-sur-Celle;231;1106.16;6;1548;121;6;1548;0;;121;;8;37;1632;4.1;-2.17
60184;Croutoy;203;327.69;7;2034;96;7;2034;0;;96;;2;415;711;2.9;-0.32
60185;Crouy-en-Thelle;1092;588.46;33;2731;97;32;2665;1;5833;98;48;8;52;612;8.8;-0.06
60186;Cuignières;274;629.47;6;2256;69;6;2256;0;;69;;7;30;501;6.1;1.11
60187;Cuigy-en-Bray;987;983.35;30;1810;84;30;1810;0;;84;;11;2;3195;2.2;0.53
60188;Cuise-la-Motte;2042;1007.67;59;1798;93;57;1783;3;4098;93;61;7;51;684;3.2;-0.53
60189;Cuts;949;1083.89;32;1737;96;32;1737;0;;96;;7;24;794;2.2;-0.24
60190;Cuvergnon;323;733.76;16;1961;90;16;1961;0;;90;;3;105;902;8.2;1.5
60191;Cuvilly;620;858.95;12;1597;101;12;1597;0;;101;;6;28;450;1;-0.29
60192;Cuy;215;432.72;6;1804;89;6;1804;0;;89;;3;5;1448;1;-0.08
60193;Daméraucourt;198;855.4;5;1968;74;5;1968;0;;74;;5;3;806;3.5;-1.65
60194;Dargies;239;1443.96;13;1479;73;13;1479;0;;73;;6;1;1404;1.9;-0.87
60195;Delincourt;537;801.86;11;2535;90;9;2535;2;3048;100;61;6;36;911;12.6;1.83
60196;La Drenne;1080;1397.26;48;2131;105;48;2131;0;;105;;13;5;2245;7.9;1.5
60197;Dieudonné;987;1042.09;27;2325;95;26;2326;1;2092;92;98;13;2;1116;9.1;2.77
60198;Dives;376;831.01;12;1680;101;12;1680;1;4167;101;60;6;26;971;1.9;-0.98
60199;Doméliers;250;611.78;5;1659;90;5;1659;0;;90;;5;25;1390;1.6;0.74
60200;Domfront;310;274.35;9;1447;76;9;1447;0;;76;;1;3;1527;3.6;0.48
60201;Dompierre;248;276.03;17;1390;77;17;1390;0;;77;;7;34;738;1.9;0.21
60203;Duvy;412;857.61;16;2009;71;15;2105;2;2991;71;47;6;8;583;10.1;-1.41
60204;Écuvilly;297;576.65;14;1578;90;14;1578;0;;90;;7;2;1814;1.4;-0.87
60205;Élencourt;48;132.99;4;1467;91;4;1467;0;;91;;5;5;730;5;-1.61
60206;Élincourt-Sainte-Marguerite;922;1097.05;33;2231;103;31;2220;3;7983;108;48;9;4;678;2.7;1
60207;Éméville;283;185.49;10;1860;118;10;1860;0;;118;;6;40;924;10.3;-0.12
60208;Énencourt-Léage;121;450.84;9;2532;99;9;2532;0;;99;;1;89;749;10.4;-3.31
60209;La Corne-en-Vexin;544;1699.44;14;2472;84;14;2472;0;;84;;6;98;892;6.6;0.5
60210;Épineuse;281;721.62;12;2020;105;12;2020;0;;105;;4;6;892;2.6;2.37
60211;Éragny-sur-Epte;598;861.96;26;2173;85;26;2173;0;;85;;40;152;445;11;-0.55
60212;Ercuis;1603;438.33;50;2446;88;48;2446;4;2280;89;40;7;8;522;7.2;0.16
60213;Ermenonville;906;1669.32;42;3209;78;31;3000;16;3455;99;42;6;147;957;6.9;-1.4
60214;Ernemont-Boutavent;172;902.75;9;1436;110;9;1436;0;;110;;8;4;1576;0;-2.35
60215;Erquery;589;592.4;15;2256;108;15;2256;0;;108;;7;74;385;7.5;-0.71
60216;Erquinvillers;185;378.86;8;2151;85;7;2205;1;1750;85;60;0;;;5.3;0.64
60217;Escames;226;1176.37;6;1482;89;6;1482;0;;89;;7;1;1591;4.2;0.53
60218;Esches;1623;773.27;34;2652;111;32;2652;4;2613;111;63;7;143;777;15.9;1.03
60219;Escles-Saint-Pierre;176;335.78;6;1491;80;6;1491;1;918;80;98;1;2;958;1.5;1.71
60220;Espaubourg;507;604.81;12;1729;111;12;1729;0;;111;;6;41;1127;1.7;-0.16
60221;Esquennoy;732;986.59;24;1296;80;23;1284;1;8000;89;60;5;3;4167;1.8;0.27
60222;Essuiles;505;1363.57;15;1833;88;15;1833;0;;88;;12;2;1030;3;-1.23
60223;Estrées-Saint-Denis;3664;811.18;90;2108;93;88;2103;3;3340;94;50;22;96;500;3.9;-0.44
60224;Étavigny;180;718.75;6;2724;104;6;2724;0;;104;;7;99;700;6.8;2.02
60225;Étouy;844;958.39;23;1978;89;23;1978;0;;89;;10;12;1031;6.8;1.29
60226;Ève;411;1049.54;12;3228;77;9;3205;4;3134;83;53;3;167;900;8.5;-0.2
60227;Évricourt;209;302.55;11;1563;107;11;1563;0;;107;;5;23;1417;8.8;-0.23
60228;Fay-les-Étangs;473;859.59;16;2170;119;16;2170;0;;119;;6;38;634;8.6;0.04
60229;Le Fayel;233;259.57;6;1801;110;6;1801;0;;110;;3;109;350;0.9;0.73
60230;Le Fay-Saint-Quentin;531;724.35;12;2662;82;12;2662;0;;82;;7;22;1037;3.1;-0.03
60231;Feigneux;465;1154.44;16;2550;109;14;2474;3;4902;114;41;5;7;5980;8.2;0.53
60232;Ferrières;435;483.27;12;1311;115;12;1311;0;;115;;7;3;675;4.9;-1.69
60233;Feuquières;1437;1222.82;36;1385;78;35;1350;3;1467;79;48;10;6;1371;3.7;-0.41
60234;Fitz-James;2514;983.68;102;2088;75;72;2156;30;1948;84;53;14;129;514;13.1;0.51
60235;Flavacourt;684;1856.89;33;2378;84;33;2378;0;;84;;11;48;1034;7.5;0.35
60236;Flavy-le-Meldeux;225;316.75;6;1492;101;6;1492;0;;101;;4;11;1421;3;1.16
60237;Fléchy;84;480.19;3;1732;110;3;1732;0;;110;;0;;;5.4;-1.96
60238;Fleurines;1910;1201.72;76;2783;102;67;2817;9;2500;109;58;11;25;599;4.7;0.16
60239;Fleury;592;631.23;26;2996;77;25;2976;1;5486;80;70;8;7;1493;5.1;1.03
60240;Fontaine-Bonneleau;236;1636.47;10;1571;77;10;1571;0;;77;;5;22;1160;2;-1.09
60241;Fontaine-Chaalis;318;3336.23;9;2571;90;9;2571;2;3434;90;55;3;11;1916;3.4;-1.32
60242;Fontaine-Lavaganne;502;673.95;14;1594;104;14;1594;0;;104;;6;16;2783;1.6;0.07
60243;Fontaine-Saint-Lucien;176;728.31;6;1644;96;6;1644;0;;96;;8;17;893;2.7;1.29
60244;Fontenay-Torcy;143;597.01;9;1500;87;9;1500;0;;87;;3;2;3775;1.6;2.52
60245;Formerie;2097;1272.6;75;1522;80;74;1528;4;1885;80;77;7;11;274;1.4;-0.34
60247;Fouilleuse;143;297.74;5;2708;95;5;2708;0;;95;;7;74;633;2.4;0.59
60248;Fouilloy;210;463.59;9;1100;97;9;1100;0;;97;;4;15;964;1.2;1.97
60249;Foulangues;193;517.96;10;2486;113;10;2486;0;;113;;6;3;590;11.1;-0.34
60250;Fouquenies;406;635.59;13;2185;84;13;2185;0;;84;;12;145;597;3.3;-0.84
60251;Fouquerolles;305;1030.55;6;1977;95;6;1977;0;;95;;1;49;851;3.6;0.81
60252;Fournival;519;1092.84;11;1926;89;11;1926;0;;89;;4;7;1171;2;0.32
60253;Francastel;497;1259.43;12;1533;106;12;1533;0;;106;;12;5;834;1.3;0.65
60254;Francières;543;846.25;9;1750;78;9;1750;0;;78;;7;9;402;2.6;-0.06
60255;Fréniches;323;598.29;15;1234;87;15;1234;0;;87;;5;305;271;4.2;-1.13
60256;Montchevreuil;1326;1717.98;42;2225;97;42;2225;0;;97;;7;74;857;5.2;0.85
60257;Fresne-Léguillon;440;738.04;21;1950;107;21;1950;2;11795;107;51;6;21;1284;3.7;-0.23
60258;Fresnières;154;300.45;12;1658;82;12;1658;0;;82;;4;58;499;1.4;-0.72
60259;Fresnoy-en-Thelle;871;629.83;30;2658;94;28;2648;3;2845;97;79;7;178;590;10.1;-0.99
60260;Fresnoy-la-Rivière;670;681.82;25;2321;97;24;2279;1;2750;98;40;10;27;855;7.7;1.12
60261;Fresnoy-le-Luat;551;1158.63;24;2422;102;21;2404;3;3351;120;53;8;84;1185;5.7;1.17
60262;Le Frestoy-Vaux;224;877.95;9;1537;90;9;1537;0;;90;;4;13;359;4.3;-1.7
60263;Frétoy-le-Château;264;498.61;5;1346;100;5;1346;0;;100;;5;4;1341;4.4;0.45
60264;Frocourt;528;645.9;15;2150;95;15;2150;0;;95;;6;26;1411;2.5;0
60265;Froissy;962;662.77;20;1732;83;20;1732;0;;83;;7;6;661;1.5;1.38
60267;Le Gallet;154;348.54;7;1822;73;7;1822;0;;73;;2;7;3782;2.5;-1.59
60268;Gannes;365;855.46;14;2069;77;14;2069;0;;77;;5;5;2760;6;0.33
60269;Gaudechart;347;573.97;16;1630;66;16;1630;0;;66;;4;3;3764;1.2;-1.29
60270;Genvry;317;515.68;12;1608;99;12;1608;0;;99;;8;69;799;8.6;0.62
60271;Gerberoy;82;453.02;10;2539;100;9;2447;1;11111;105;18;2;50;1429;0;-1.3
60272;Gilocourt;626;697.04;14;2446;83;14;2446;0;;83;;6;5;331;10.5;-0.92
60273;Giraumont;518;357.75;16;2142;104;16;2142;0;;104;;4;9;931;3.1;-0.59
60274;Glaignes;356;542.2;9;2527;120;9;2527;0;;120;;4;77;554;14.2;-0.05
60275;Glatigny;216;363.77;9;1828;85;9;1828;0;;85;;5;2;1205;0.9;-0.75
60276;Godenvillers;196;516.72;8;1862;80;8;1862;0;;80;;4;4;1138;1.9;-1.94
60277;Goincourt;1552;654.73;39;1976;87;37;1976;3;1957;89;70;7;15;1043;2.9;3.27
60278;Golancourt;409;412.62;12;1145;83;12;1145;0;;83;;5;27;775;5.4;0.84
60279;Gondreville;233;709.37;8;2334;104;8;2334;1;15169;104;89;5;109;874;4.3;0.63
60280;Gourchelles;102;222.09;6;1267;77;6;1267;0;;77;;0;;;2.3;-3.28
60281;Gournay-sur-Aronde;515;1486.74;20;1938;94;20;1938;0;;94;;11;14;539;3.7;-1.22
60282;Gouvieux;8867;2334.74;334;3683;88;210;3748;124;3576;101;56;26;93;614;21;-0.42
60283;Gouy-les-Groseillers;15;305.1;3;1069;84;3;1069;0;;84;;0;;;14.3;-9.88
60284;Grandfresnoy;1829;1072.87;64;2241;95;63;2227;1;20588;95;17;12;63;533;5.1;0.63
60285;Grandvillers-aux-Bois;297;665.38;11;2179;70;11;2179;0;;70;;2;18;259;1.9;-0.86
60286;Grandvilliers;2786;662.84;86;1713;83;83;1667;6;4676;83;66;18;39;765;2.7;-1.39
60287;Grandrû;371;738.64;9;1343;115;9;1343;0;;115;;7;21;828;2.7;1.18
60288;Grémévillers;478;685.65;12;1712;82;12;1712;0;;82;;7;31;640;3.1;0.93
60289;Grez;272;587.59;8;2039;68;8;2039;0;;68;;3;7;1812;1.3;-0.5
60290;Guignecourt;385;460.06;12;2026;107;12;2026;0;;107;;7;2;648;1.2;0.09
60291;Guiscard;1749;2051.53;51;1445;89;50;1423;3;1734;89;60;10;24;247;4.7;-0.35
60292;Gury;232;502.85;6;1644;98;6;1644;0;;98;;6;41;852;1.7;-0.7
60293;Hadancourt-le-Haut-Clocher;376;863.08;10;2704;106;10;2704;0;;106;;5;163;1206;7.1;0.81
60294;Hainvillers;82;300.13;6;2043;82;6;2043;0;;82;;3;2;4791;4.9;2.06
60295;Halloy;438;382.65;15;1292;79;15;1292;0;;79;;5;6;1773;2.2;-0.56
60296;Hannaches;132;955.09;7;1701;123;7;1701;0;;123;;3;64;543;3.1;-1.58
60297;Le Hamel;180;785.49;7;1440;99;7;1440;0;;99;;5;13;3030;0;0.55
60298;Hanvoile;654;586.81;25;1931;90;25;1931;0;;90;;11;14;1073;1.5;0.87
60299;Hardivillers;548;968.72;22;1491;82;22;1491;0;;82;;9;7;1423;0.9;0.03
60301;Haucourt;133;390.78;5;1560;84;5;1560;0;;84;;2;21;831;3.4;-0.62
60302;Haudivillers;773;985.11;21;1795;83;21;1795;0;;83;;5;57;796;1.4;-1.17
60303;Hautbos;187;428.74;3;1759;54;3;1759;0;;54;;2;25;979;1.2;0.35
60304;Haute-Épine;253;678.59;9;1475;98;9;1475;0;;98;;1;1;565;1.7;-0.5
60305;Hautefontaine;345;556.21;10;1801;112;10;1801;0;;112;;7;13;938;0.7;0.74
60306;Hécourt;149;750.14;5;3743;65;5;3743;0;;65;;1;9;4278;1.4;-0.87
60307;Heilles;644;602.97;25;2131;99;25;2131;0;;99;;10;2;1374;3.7;0.68
60308;Hémévillers;463;697.55;12;2141;76;11;2167;1;1840;76;75;5;20;1143;3.3;0.36
60309;Hénonville;925;689.77;36;2782;85;34;2703;4;3750;87;36;8;159;330;7.4;1.53
60310;Herchies;582;440.43;17;1961;84;17;1961;0;;84;;3;35;826;1.9;-1.35
60311;La Hérelle;237;514.95;13;1458;85;13;1458;0;;85;;1;71;351;4.5;0
60312;Héricourt-sur-Thérain;113;432.53;6;1779;75;6;1779;0;;75;;4;1;3944;3.2;-3.29
60313;Hermes;2466;1184.45;65;2093;86;62;2104;5;2161;89;46;11;83;480;5.7;0.11
60314;Hétomesnil;309;781.19;7;985;103;7;985;0;;103;;9;35;260;5;0.75
60315;Hodenc-en-Bray;478;995.74;15;1858;103;15;1858;0;;103;;8;2;566;1.2;-0.27
60316;Hodenc-l'Évêque;238;347;10;2638;102;10;2638;0;;102;;6;61;744;5.8;-1.52
60317;Hondainville;704;613.76;17;2219;94;17;2219;0;;94;;6;6;1469;5.5;0.38
60318;Houdancourt;680;680.91;14;2321;104;14;2321;0;;104;;9;9;1910;10.1;0.3
60319;La Houssoye;591;660.38;31;2228;80;30;2211;1;6293;80;58;5;63;845;6.2;-0.25
60320;Ivors;250;834.37;8;2314;112;8;2314;0;;112;;4;16;352;8.2;0
60321;Ivry-le-Temple;878;1252.85;34;2330;90;34;2330;6;2684;90;56;7;315;387;9.6;2.64
60322;Jaméricourt;302;427.81;15;2433;102;15;2433;0;;102;;4;20;1136;9.5;-0.58
60323;Janville;640;95.38;25;2194;98;24;2181;1;2500;99;48;8;23;544;7.3;-1.4
60324;Jaulzy;851;759.35;23;1680;86;23;1680;1;4278;86;36;8;34;806;3.8;-1.08
60325;Jaux;2243;866.93;69;2469;85;58;2463;11;2469;94;56;16;4;737;6.4;-2.19
60326;Jonquières;588;736.02;14;2967;69;14;2967;0;;69;;13;3;920;1.8;-0.33
60327;Jouy-sous-Thelle;1071;1300.08;32;2258;91;32;2258;0;;91;;9;16;805;4.9;0.59
60328;Juvignies;294;812.14;9;1983;79;9;1983;0;;79;;5;5;1470;1.4;-1.34
60329;Laberlière;196;349.87;5;1365;85;5;1365;0;;85;;4;9;2698;5.3;0.42
60330;Laboissière-en-Thelle;1326;967.8;33;2610;86;32;2646;1;2339;87;56;15;2;372;8.2;0
60331;Labosse;456;1432.36;21;2326;85;21;2326;0;;85;;9;12;2398;8;0.48
60332;Labruyère;687;243.12;9;2636;106;9;2636;0;;106;;11;3;477;5.4;0.36
60333;Lachapelle-aux-Pots;1512;993.02;55;1837;86;45;1908;10;1400;99;49;11;47;981;2.3;-0.89
60334;Lachapelle-Saint-Pierre;827;423.65;30;2233;102;30;2233;0;;102;;10;85;715;3.8;-1.65
60335;Lachapelle-sous-Gerberoy;165;495.81;6;1750;106;6;1750;0;;106;;2;7;3741;0;1.2
60336;Lachaussée-du-Bois-d'Écu;182;592.74;7;1563;137;7;1563;0;;137;;5;52;962;0;-2.26
60337;Lachelle;805;918.75;18;2781;104;18;2781;4;2615;104;50;9;30;4525;3.4;3.81
60338;Lacroix-Saint-Ouen;5415;2083.79;196;2537;84;159;2549;37;2294;90;62;18;199;340;3.6;2.28
60339;Lafraye;342;557.47;11;2045;80;10;1948;1;3750;84;40;3;1;1346;1.1;-0.83
60340;Lagny;524;1076.89;21;1480;86;21;1480;1;2267;86;75;5;5;1275;2.9;-0.19
60341;Lagny-le-Sec;2043;1129.78;50;2973;107;48;2903;5;3333;109;63;9;283;601;13.3;-0.17
60342;Laigneville;4926;854.96;153;2217;77;113;2310;40;1972;90;52;26;15;396;14.4;0.98
60343;Lalande-en-Son;606;603.97;22;2004;84;22;2004;0;;84;;5;71;973;7.6;-1.8
60344;Lalandelle;504;1128.82;17;2430;66;17;2430;0;;66;;6;26;1172;2.1;1.77
60345;Lamécourt;196;343.15;3;1890;100;3;1890;0;;100;;6;87;658;2.1;-0.26
60346;Lamorlaye;9082;1518.87;380;3996;89;233;4074;147;3862;128;59;18;76;1282;19.4;0.33
60347;Lannoy-Cuillère;278;1496.47;7;1717;83;7;1717;0;;83;;6;2;3225;1.7;0
60348;Larbroye;505;219.37;23;1542;90;23;1542;0;;90;;4;4;1926;5;0.13
60350;Lassigny;1469;1675.26;49;1676;83;44;1641;5;2190;91;56;13;12;1000;2;0.44
60351;Lataule;115;738.12;5;1286;105;5;1286;0;;105;;0;;;0;0.43
60352;Lattainville;180;344.24;10;2763;82;10;2763;0;;82;;3;50;754;5.1;2.39
60353;Lavacquerie;182;826.42;5;1331;118;5;1331;0;;118;;4;2;3738;3.3;-1.93
60354;Laverrière;32;375.15;0;;;0;;0;;;;4;2;7145;0;-5.37
60355;Laversines;1116;1394.26;31;2099;99;31;2099;0;;99;;9;67;1389;2.1;-0.26
60356;Lavilletertre;631;1635.03;20;2846;75;18;2671;3;4400;83;42;7;109;1820;13.8;3.54
60357;Léglantiers;548;777.83;17;1818;81;16;1814;1;3538;84;65;2;10;913;7.8;0.09
60358;Lévignen;1014;1391.54;38;2660;93;31;2592;7;2966;104;55;8;155;489;9.7;1.2
60359;Lhéraule;203;275.73;5;2067;77;5;2067;0;;77;;3;40;994;1.1;0.94
60360;Liancourt;6785;472.99;203;2080;70;130;2162;73;1852;75;51;20;10;430;8.3;-0.24
60361;Liancourt-Saint-Pierre;573;1264.14;28;2131;106;28;2131;0;;106;;5;5;3329;8.6;-0.45
60362;Libermont;181;1141.01;6;1285;116;6;1285;0;;116;;6;9;1608;2.5;-1.08
60363;Lierville;224;778.88;6;2177;103;6;2177;0;;103;;4;53;912;13.2;-0.87
60364;Lieuvillers;718;948.06;28;2213;90;25;2251;4;2011;90;46;9;61;994;4.2;-0.12
60365;Lihus;423;1596.09;10;1500;86;10;1500;0;;86;;9;28;1038;1;0.81
60366;Litz;359;1012.58;11;1429;109;11;1429;0;;109;;4;140;857;5.1;0.79
60367;Loconville;329;554.02;10;2138;111;9;2054;1;2222;112;54;6;71;815;8.8;-0.45
60368;Longueil-Annel;2586;596.21;104;2090;78;90;2105;14;1400;80;66;19;73;613;5.8;-0.08
60369;Longueil-Sainte-Marie;1895;1724.31;51;2302;87;49;2267;9;3500;88;46;19;40;1032;3.8;0.27
60370;Lormaison;1247;504.16;30;2274;109;30;2274;1;5294;109;85;3;8;538;8.2;-0.24
60371;Loueuse;151;740.7;9;1327;96;9;1327;0;;96;;2;2;1275;1.5;0.22
60372;Luchy;682;1079.19;20;2104;92;20;2104;0;;92;;6;21;572;2.8;0.87
60373;Machemont;830;629.85;21;1990;89;21;1990;0;;89;;8;42;600;4.9;2.74
60374;Maignelay-Montigny;2473;1873.8;68;1745;93;66;1707;7;2473;95;58;13;10;648;6.1;-1.31
60375;Maimbeville;381;582.26;10;1968;93;10;1968;0;;93;;7;79;907;4.9;-1.48
60376;Maisoncelle-Saint-Pierre;178;421.66;5;1669;86;5;1669;0;;86;;7;3;740;0;2.01
60377;Maisoncelle-Tuilerie;285;773.23;15;2062;88;15;2062;0;;88;;7;16;2684;0.7;-0.85
60378;Marest-sur-Matz;375;323.68;18;1907;89;18;1907;0;;89;;6;74;1157;2.9;-1.39
60379;Mareuil-la-Motte;616;914.91;12;1712;94;12;1712;0;;94;;9;18;818;3.1;-1.26
60380;Mareuil-sur-Ourcq;1581;1030.43;65;2368;88;56;2390;11;1584;89;60;9;10;360;11.4;-0.28
60381;Margny-aux-Cerises;258;457.21;9;1591;119;9;1591;0;;119;;2;19;2827;5.3;-0.07
60382;Margny-lès-Compiègne;8677;668.11;398;2454;69;193;2727;205;2273;83;55;19;54;490;18.8;0.95
60383;Margny-sur-Matz;531;727.2;12;1687;110;12;1687;0;;110;;5;2;1688;4.1;-0.03
60385;Marolles;641;1328.56;19;1853;92;19;1853;1;3923;92;39;12;8;471;6;-0.97
60386;Marquéglise;484;685.38;19;2115;87;19;2115;0;;87;;3;7;727;4.4;-0.78
60387;Marseille-en-Beauvaisis;1409;814.02;30;1957;77;30;1957;0;;77;;9;10;611;4.8;-0.55
60388;Martincourt;136;510.97;7;2105;68;7;2105;0;;68;;4;20;1700;0;1.14
60389;Maucourt;221;314.97;7;1563;88;7;1563;0;;88;;4;3;2400;1;-1.3
60390;Maulers;344;762.65;11;2030;88;11;2030;0;;88;;7;45;673;0.6;1.55
60391;Maysel;211;374.45;8;2149;94;7;1728;1;3780;103;50;1;1;2407;5.8;-2.49
60392;Mélicocq;789;657.46;14;2141;82;14;2141;0;;82;;7;168;455;3.8;1.49
60393;Mello;600;335.57;21;2124;75;20;2139;5;1931;76;56;3;714;58;14.3;-0.86
60394;Ménévillers;103;488.85;5;1617;100;5;1617;0;;100;;0;;;0;-0.48
60395;Méru;13897;2305.69;363;2452;73;256;2543;107;2250;84;43;24;69;986;19.9;-0.63
60396;Méry-la-Bataille;604;1131.13;11;1707;110;11;1707;0;;110;;4;37;310;0.7;-0.53
60397;Le Mesnil-Conteville;66;346.15;5;1216;65;5;1216;0;;65;;1;10;5720;0;-4.33
60398;Le Mesnil-en-Thelle;2439;604.83;88;3009;96;75;2928;13;3143;98;41;7;184;489;11.2;1.12
60399;Le Mesnil-Saint-Firmin;248;412.28;8;1354;75;8;1354;0;;75;;0;;;11;3.98
60400;Le Mesnil-sur-Bulles;265;629.83;9;1810;112;9;1810;0;;112;;5;61;718;4.9;0.13
60401;Le Mesnil-Théribus;770;664.03;31;2460;81;31;2460;0;;81;;7;62;1005;6.3;-0.42
60402;Le Meux;2327;771.54;72;2438;95;66;2397;6;3050;98;25;25;112;875;5.4;0.41
60403;Milly-sur-Thérain;1922;1928.4;68;1734;72;65;1729;3;3133;72;69;15;11;447;2.7;2.09
60404;Mogneville;1487;393.71;43;2277;93;42;2310;5;2310;93;42;19;20;505;8.8;-0.75
60405;Moliens;1117;938.68;27;1689;90;27;1689;2;3177;90;104;11;4;502;2.2;-0.31
60406;Monceaux;947;660.59;17;2644;102;17;2644;0;;102;;7;182;604;6.9;2.53
60407;Monceaux-l'Abbaye;211;455.31;12;1438;92;12;1438;0;;92;;6;4;1070;2.2;-0.89
60408;Monchy-Humières;772;799.22;34;2045;101;30;2100;6;2010;101;87;9;66;747;3.2;0.59
60409;Monchy-Saint-Éloi;2155;393.97;57;2273;89;51;2261;8;2557;90;50;5;135;599;11.7;0.06
60410;Mondescourt;247;320.18;11;1330;100;11;1330;0;;100;;2;1;5079;2.8;0
60411;Monneville;765;921.04;33;2632;99;33;2632;0;;99;;5;9;1635;4.9;-1.12
60412;Montagny-en-Vexin;672;407.08;29;2614;100;28;2598;1;7586;102;35;7;84;534;6.8;0.15
60413;Montagny-Sainte-Félicité;425;557.62;18;2226;93;17;2167;1;3558;99;75;7;9;1095;5.8;0.43
60414;Montataire;14257;1063.12;254;2126;75;162;2304;92;1576;80;75;42;112;334;20.4;0.73
60415;Montépilloy;159;590.98;5;3418;156;5;3418;0;;156;;5;28;2026;5.5;0.68
60416;Montgérain;166;492.03;6;1655;95;6;1655;0;;95;;4;12;289;0;-1.5
60418;Montiers;392;791.02;15;1650;110;15;1650;1;5183;110;60;6;27;668;4.4;-1.13
60420;Montjavoult;530;1675.79;25;2695;100;25;2695;0;;100;;11;5;1188;5.2;1.43
60421;Mont-l'Évêque;416;1435.72;14;2643;116;14;2643;3;3310;116;26;1;1778;90;8.7;0.04
60422;Montlognon;207;519.28;6;4125;136;6;4125;0;;136;;4;85;439;2;1.09
60423;Montmacq;1142;727.72;35;2121;73;35;2121;0;;73;;11;10;453;3.6;1.5
60424;Montmartin;294;339.25;10;2456;112;10;2456;0;;112;;5;1;652;2.2;1.78
60425;Montreuil-sur-Brêche;497;1060.02;15;2067;89;15;2067;0;;89;;6;20;1147;1.2;0.03
60426;Montreuil-sur-Thérain;239;148.78;11;1966;110;11;1966;0;;110;;3;9;672;5.4;-0.2
60427;Monts;187;367.03;9;2611;100;9;2611;0;;100;;5;44;955;7.5;1.6
60428;Le Mont-Saint-Adrien;652;772.94;20;2003;124;20;2003;0;;124;;7;16;1277;3.2;-0.03
60429;Morangles;412;596.86;12;2626;119;11;2677;2;1635;120;58;0;;;11.1;0.08
60430;Morienval;1035;2594.1;29;1976;99;29;1976;1;11416;99;48;12;2;984;10.3;-0.25
60431;Morlincourt;500;330.62;18;1598;96;18;1598;0;;96;;2;71;1384;9.2;-0.38
60432;Mortefontaine;834;1535.48;18;2885;107;14;2925;7;2500;130;51;5;58;331;9;0.25
60433;Mortefontaine-en-Thelle;958;601.68;37;2309;102;37;2309;0;;102;;7;140;1635;7.5;1.38
60434;Mortemer;220;659.71;6;1827;72;6;1827;0;;72;;4;6;824;1.7;-0.3
60435;Morvillers;506;516.06;9;1673;94;9;1673;0;;94;;5;10;1031;3.1;1.03
60436;Mory-Montcrux;84;464.45;5;1520;88;5;1520;0;;88;;2;17;1025;7.5;-1.58
60437;Mouchy-le-Châtel;72;322.88;1;1264;110;1;1264;0;;110;;1;1;3429;0;-1.27
60438;Moulin-sous-Touvent;185;1818.05;9;1818;87;8;1647;1;2262;89;42;7;18;1420;2.2;-2.65
60439;Mouy;5319;1020.72;184;2034;77;139;2056;45;1923;85;47;26;71;404;7.3;0.06
60440;Moyenneville;575;722.07;22;2102;75;22;2102;0;;75;;5;48;1019;3.8;-1.36
60441;Moyvillers;647;920.75;20;2533;95;20;2533;1;4966;95;87;13;41;1448;3;0.28
60442;Muidorge;133;539;6;1595;89;6;1595;0;;89;;0;;;0;-0.6
